GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201223,23 Tacna,,99.0 [96.6-99.7],99.04468,96.55186,99.74018,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201224,24 Tumbes,,97.4 [93.3-99.0],97.37507,93.2704,99.00289,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201225,25 Ucayali,,76.6 [67.2-84.0],76.6487,67.19449,84.02602,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201203,03 Apurimac,,100.0 [100.0-100.0],100,100,100,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201205,05 Ayacucho,,93.2 [87.0-96.5],93.15186,87.03287,96.49952,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201212,12 Junin,,88.3 [80.7-93.2],88.30954,80.71619,93.16602,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201214,14 Lambayeque,,87.0 [78.2-92.5],86.96625,78.22394,92.53382,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201219,19 Pasco,,89.2 [79.3-94.7],89.17354,79.28764,94.65881,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201221,21 Puno,,75.0 [67.9-80.9],75.00174,67.93858,80.9453,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201202,02 Ancash,,92.3 [88.4-94.9],92.26591,88.35071,94.94061,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201204,04 Arequipa,,95.1 [89.6-97.8],95.12369,89.5947,97.78733,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201206,06 Cajamarca,,70.5 [60.1-79.2],70.52091,60.09591,79.16654,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201211,11 Ica,,99.3 [95.7-99.9],99.34195,95.68847,99.90271,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201213,13 La Libertad,,88.5 [73.8-95.5],88.53896,73.7675,95.50005,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201220,20 Piura,,80.9 [74.2-86.1],80.88049,74.23013,86.13517,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201222,22 San Martin,,83.0 [76.2-88.1],82.96111,76.15359,88.12821,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,97.8 [96.4-98.7],97.80584,96.36097,98.68485,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ4,Q4,,,,,98.9 [97.0-99.6],98.85367,96.95035,99.57432,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,99.8 [98.4-100.0],99.76611,98.35471,99.96716,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,93.1 [91.3-94.6],93.14523,91.29748,94.62376,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,NHLM,None,,,,,,,,,,,,,,61.5 [49.0-72.7],61.52576,49.04257,72.65594,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,SHLM,Secondary or higher,,,,,,,,,,,,,,96.1 [95.2-96.8],96.07259,95.20977,96.78524,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,RUR,Rural,,,,,,,,72.4 [68.4-76.1],72.42523,68.42636,76.09457,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,URB,Urban,,,,,,,,97.5 [96.5-98.2],97.48175,96.46724,98.21032,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201309,09 Huancavelica,,89.7 [83.7-93.6],89.67669,83.65269,93.64937,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201310,10 Huanuco,,89.2 [78.7-94.9],89.21922,78.72507,94.87403,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201311,11 Ica,,99.5 [96.3-99.9],99.4692,96.2948,99.92605,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201312,12 Junin,,82.9 [72.6-89.9],82.92523,72.61874,89.89227,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,67.0 [62.5-71.2],67.0162,62.51612,71.22471,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,PRLM,Primary,,,,,,,,,,,,,,73.4 [69.1-77.3],73.37661,69.06068,77.28847,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201301,01 Amazonas,,61.5 [47.0-74.1],61.48068,47.04586,74.1433,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201302,02 Ancash,,93.9 [88.7-96.8],93.92509,88.73344,96.81041,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201303,03 Apurimac,,96.7 [92.3-98.6],96.72641,92.34013,98.63802,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201304,04 Arequipa,,98.5 [95.5-99.5],98.53606,95.50874,99.53281,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201317,17 Madre de Dios,,93.3 [86.8-96.7],93.32368,86.81601,96.73977,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201318,18 Moquegua,,98.6 [94.3-99.7],98.5915,94.34441,99.66069,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201319,19 Pasco,,80.4 [61.9-91.2],80.39497,61.92681,91.1806,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201320,20 Piura,,79.7 [69.9-86.8],79.65195,69.91712,86.82998,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201305,05 Ayacucho,,94.9 [88.2-97.9],94.89058,88.15516,97.88776,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201307,07 Callao,,100.0 [100.0-100.0],100,100,100,,,Attention - Estimate is based on 25-49 cases.
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201314,14 Lambayeque,,95.3 [80.1-99.0],95.29102,80.10756,99.02617,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201316,16 Loreto,,66.1 [57.7-73.5],66.0697,57.71957,73.52708,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201321,21 Puno,,81.6 [72.8-88.0],81.62176,72.83624,88.03265,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201323,23 Tacna,,98.7 [94.4-99.7],98.65533,94.42375,99.68641,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201325,25 Ucayali,,76.2 [64.9-84.8],76.22137,64.85459,84.77491,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201306,06 Cajamarca,,75.7 [66.9-82.8],75.69193,66.86073,82.77599,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201308,08 Cusco,,96.4 [92.7-98.3],96.39143,92.65691,98.26228,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201313,13 La Libertad,,85.3 [73.2-92.5],85.31455,73.15427,92.52914,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201315,15 Lima,,99.6 [98.0-99.9],99.56802,97.97958,99.9088,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201322,22 San Martin,,87.7 [81.6-92.0],87.74115,81.59413,92.03563,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201324,24 Tumbes,,100.0 [100.0-100.0],100,100,100,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,NHLM,None,,,,,,,,,,,,,,65.6 [55.2-74.6],65.57957,55.21992,74.64309,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,PRLM,Primary,,,,,,,,,,,,,,75.2 [71.3-78.8],75.2396,71.27861,78.81667,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ3,Q3,,,,,98.2 [96.5-99.1],98.22134,96.54353,99.09238,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ5,Q5 (Richest),,,,,99.0 [96.8-99.7],98.9575,96.82452,99.66274,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ1,Q1 (Poorest),,,,,69.7 [65.3-73.8],69.74222,65.31346,73.83206,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,WQ2,Q2,,,,,94.1 [92.3-95.5],94.07949,92.26099,95.49156,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,URB,Urban,,,,,,,,97.5 [96.7-98.2],97.53975,96.66048,98.19185,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201403,03 Apurimac,,97.8 [94.0-99.2],97.76878,94.00009,99.19064,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201404,04 Arequipa,,97.0 [92.6-98.8],96.96642,92.60551,98.7891,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201405,05 Ayacucho,,96.9 [93.2-98.6],96.92035,93.22688,98.62933,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201406,06 Cajamarca,,78.3 [67.0-86.5],78.31248,66.97907,86.53786,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201420,20 Piura,,85.6 [75.2-92.1],85.58918,75.24894,92.06511,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),http://apps.who.int/gho/data/node.wrapper.imr?x-id=3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,PER,Peru,,,,,,,,,,,,,,PERDHS201421,21 Puno,,85.0 [77.0-90.6],85.02666,76.98782,90.60017,,,
